X,Y,Distancia,Angulo
0.00039360167456279445,-0.21524964049140843,0.21525000035762787,-1.5689677465707064
0.001968028104354603,-0.21524100334122973,0.21525000035762787,-1.5616532117128372
0.003497092838269979,-0.2124712283460468,0.21250000596046448,-1.554338676854968
0.005015458466887128,-0.2109403784597126,0.210999995470047,-1.547024141997099
0.006558241290693086,-0.21089805015583454,0.210999995470047,-1.5397096071392298
0.008071879742166459,-0.2100950009231795,0.21025000512599945,-1.5323950722813606
0.009608397315049203,-0.2100303391334665,0.21025000512599945,-1.5250805374234915
0.011091395238018921,-0.2089558440168409,0.20925000309944153,-1.5177660025656223
0.012513959845912007,-0.20712230463535303,0.20749999582767487,-1.5104514677077532
0.014028614891578564,-0.20702523090847857,0.20749999582767487,-1.503136932849884
0.015467615514605222,-0.2059198880879496,0.20649999380111694,-1.4958223979920149
0.016973396507437538,-0.20580124210233192,0.20649999380111694,-1.4885078631341457
0.018366415558930108,-0.20442660106803456,0.20524999499320984,-1.4811933282762766
0.01986119640313741,-0.20428679184457488,0.20524999499320984,-1.4738787934184074
0.021224860459572857,-0.20289283807486944,0.20399999618530273,-1.4665642585605383
0.022652689178740398,-0.2022352757072103,0.20350000262260437,-1.4592497237026691
0.024131326977643232,-0.20206417328586,0.20350000262260437,-1.4519351888448
0.025671593461214795,-0.20237827880670803,0.20399999618530273,-1.4446206539869308
0.027151196492963797,-0.20218509087616723,0.20399999618530273,-1.4373061191290617
0.028594262343598107,-0.2017335629441382,0.20374999940395355,-1.4299915842711926
0.0298845987806578,-0.2002827026907664,0.20250000059604645,-1.4226770494133234
0.03134876108205345,-0.20005875491969638,0.20250000059604645,-1.4153625145554543
0.03293277013977961,-0.20056419801497652,0.2032500058412552,-1.408047979697585
0.03439890988826738,-0.20031794695675456,0.2032500058412552,-1.400733444839716
0.03595143245856565,-0.2005531270294439,0.20374999940395355,-1.3934189099818468
0.037096035344609375,-0.19856456633343264,0.20200000703334808,-1.3861043751239777
0.03854743747599805,-0.1982879166906211,0.20200000703334808,-1.3787898402661085
0.03955126842834479,-0.1957952045943997,0.19975000619888306,-1.3714753054082394
0.04098234846722503,-0.1955006703072006,0.19975000619888306,-1.3641607705503702
0.04214583414579431,-0.1939741776587098,0.19850000739097595,-1.356846235692501
0.042850267624235834,-0.19048994417941864,0.195250004529953,-1.349531700834632
0.044242454245084044,-0.19017142138428242,0.195250004529953,-1.3422171659767628
0.04487270905056442,-0.1866827271692069,0.19200000166893005,-1.3349026311188936
0.04623699379568778,-0.18634951313487963,0.19200000166893005,-1.3275880962610245
0.04753682794888065,-0.18576413637445147,0.19175000488758087,-1.3202735614031553
0.048894322421443245,-0.18541146029664737,0.19175000488758087,-1.3129590265452862
0.05018368392960327,-0.18480758984629317,0.1914999932050705,-1.305644491687417
0.051332282834880255,-0.1837132557287038,0.19075000286102295,-1.2983299568295479
0.05267467467067857,-0.1833328727746839,0.19075000286102295,-1.2910154219716787
0.053872662026938155,-0.18246313779569834,0.1902499943971634,-1.2837008871138096
0.055205841955162316,-0.1820642067572381,0.1902499943971634,-1.2763863522559404
0.056164609538192176,-0.18046200422294248,0.1889999955892563,-1.2690718173980713
0.057331021208772696,-0.17957005532986728,0.18850000202655792,-1.2617572825402021
0.058642947258271814,-0.17914590562130045,0.18850000202655792,-1.254442747682333
0.06026978276694645,-0.1796602483059511,0.18950000405311584,-1.2471282128244638
0.06158228991515297,-0.17921460070244546,0.18950000405311584,-1.2398136779665947
0.06289150227649833,-0.17875936472681964,0.18950000405311584,-1.2324991431087255
0.06385857683148224,-0.17735369443310173,0.18850000202655792,-1.2251846082508564
0.06515411675727106,-0.17688185840722115,0.18850000202655792,-1.2178700733929873
0.06679867108605919,-0.17733637268554753,0.18950000405311584,-1.210555538535118
0.06809400566172309,-0.17684303189289688,0.18950000405311584,-1.203241003677249
0.06929416038108101,-0.17610759378699364,0.18925000727176666,-1.1959264688193798
0.07067367617116355,-0.17582799274456964,0.18950000405311584,-1.1886119339615107
0.07195787408693992,-0.17530634869570189,0.18950000405311584,-1.1812973991036415
0.0736247042575374,-0.1756976244556138,0.19050000607967377,-1.1739828642457724
